"Bug ID","Product","Component","Assignee","Status","Resolution","Summary","Changed"
782973,"Firefox OS","General",21,"RESOLVED","FIXED","<select> elements in-content looks as a textfield","2015-10-05 02:52:14"
789358,"Core","Layout",21,"RESOLVED","FIXED","Enable event-target fluffing for b2g","2014-01-29 08:13:48"
793553,"Firefox OS","General",21,"RESOLVED","FIXED","[b2g] oninput is not fired when the content of an input field is changed","2012-09-26 17:15:56"
794262,"Core","DOM: Device Interfaces",21,"RESOLVED","FIXED","Navigator.onLine is true if the device is started with wifi disabled","2012-09-26 17:15:50"
797497,"Firefox OS","General",21,"RESOLVED","FIXED","Disable tap ""scrollbar""","2013-08-13 07:28:57"
804315,"Firefox OS","General",21,"RESOLVED","FIXED","Scrolling through a list triggers button highlights","2013-01-24 09:48:57"
809031,"Firefox OS","General",21,"RESOLVED","FIXED","OOP <iframe> content disappear if placed below 147px inside the system","2015-11-21 12:32:58"
823031,"Firefox OS","Gaia::System",21,"RESOLVED","FIXED","[App Resize] Bad Homescreen resizing / Dock position when not answering a call.","2013-03-05 16:07:46"
831391,"Firefox OS","Gaia::System",21,"RESOLVED","FIXED","Show less transparent homescreen / white window when hitting the home key / unlocking the phone","2013-03-15 04:21:09"
831792,"Firefox OS","General",21,"RESOLVED","FIXED","Kill the target application when using BUILD_APP_NAME instead of restarting the whole b2g process","2013-01-22 03:01:38"
832412,"Firefox OS","General",21,"RESOLVED","FIXED","Location permissions screen overlays screen until an option is selected","2013-07-29 16:53:00"
835799,"Firefox OS","General",21,"RESOLVED","FIXED","Add a timestamp property to the observer sent when an application has been called by app.launch() in order to have a better measure","2013-09-03 12:07:54"
835809,"Firefox OS","General",21,"RESOLVED","FIXED","Preload more things inside the prelaunch process - again.","2013-03-27 16:52:27"
837111,"Firefox OS","Gaia",21,"RESOLVED","FIXED","Minify js source","2013-09-11 08:32:53"
839472,"Firefox OS","Gaia::System",21,"RESOLVED","FIXED","Do not call canGoBack/canGoForward for non wrapper frames","2013-05-01 16:00:18"
839473,"Firefox OS","General",21,"RESOLVED","FIXED","Return early in form.js for non editable content","2013-02-13 14:32:41"
842627,"Firefox OS","Gaia::System",21,"RESOLVED","FIXED","[window manager] don't take up resources while the app is loading (cold launch)","2013-05-26 23:01:32"
847352,"Firefox OS","General",21,"RESOLVED","FIXED","Preload SystemMessageHandler.js","2013-04-26 13:45:33"
847354,"Firefox OS","General",21,"RESOLVED","FIXED","Avoid the xbl bindings for inputs/textareas on b2g","2013-04-25 10:32:14"
855543,"Firefox OS","General",21,"RESOLVED","FIXED","Opening app content that generates a certificate error results in the ""app not loading properly"" modal dialog on top of the cert error handling page, making it impossible to provide a cert exception to the web content","2014-02-25 22:18:19"
859263,"Firefox OS","Gaia::System",21,"RESOLVED","FIXED","The opacity part of the animation when applications starts takes around 50ms and are is not visible","2015-06-05 01:10:47"
860842,"Firefox OS","Gaia",21,"RESOLVED","FIXED","Ensure the desktop-helper use embed-apps and browser permissions for the system app","2013-04-12 02:24:00"
861171,"Firefox OS","Gaia",21,"RESOLVED","FIXED","Remove idle/devicestorage and the apps/ folder of the desktop-helper extension.","2016-02-21 10:39:13"
861236,"Firefox OS","Gaia",21,"RESOLVED","FIXED","Add keyboard support for the desktop-helper","2013-04-12 09:56:47"
861494,"Firefox OS","Gaia",21,"RESOLVED","FIXED","Add activities support to desktop-helper if the runtime support MozActivity","2013-04-16 01:00:52"
862758,"Firefox OS","Gaia",21,"RESOLVED","FIXED","Add mozAlarms support to the desktop-helper","2013-04-17 07:05:36"
863318,"Firefox OS","Gaia",21,"RESOLVED","FIXED","Add l10-fixes to the desktop-helper","2013-05-07 20:35:16"
863422,"Firefox OS","Gaia",21,"RESOLVED","FIXED","Add a basic fake touch events support to the desktop-helper extension","2013-06-17 06:17:29"
863702,"Core","CSS Parsing and Computation",21,"RESOLVED","FIXED","[B2G] :active state is sometime not rendered if you tap quickly","2013-11-21 20:14:49"
864382,"Firefox OS","General",21,"RESOLVED","FIXED","Send a click event after a contextmenu event if the later has not been caught","2014-04-28 10:45:42"
864891,"Firefox OS","General",21,"RESOLVED","FIXED","b2g/chrome/content/forms.js can dispatch a 'change' event on the wrong window in a single process build.","2013-04-26 13:45:45"
864892,"Firefox OS","General",21,"RESOLVED","FIXED","dom/browser-element/BrowserElementPanning.js kinetic panning does not work with hand made touch events","2013-05-24 06:41:43"
865279,"Firefox OS","Gaia::Homescreen",21,"RESOLVED","FIXED","Adding bookmark to full homescreen does not create a new panel","2013-07-29 11:56:10"
866066,"Firefox OS","Gaia",21,"RESOLVED","FIXED","Add a screenshot button to the desktop-helper.","2013-04-29 03:31:05"
866174,"Firefox OS","Gaia::System",21,"RESOLVED","FIXED","Use an icon/splashscreen for application cold launch","2013-10-16 06:06:22"
872218,"Firefox OS","Gaia::System",21,"RESOLVED","FIXED","[System] TypeError: callback is not a function app://system.gaiamobile.org/js/window_manager.js","2013-05-16 12:02:14"
872588,"Firefox OS","Gaia",21,"RESOLVED","FIXED","Make mozSettings works again with the browser-helper extension","2013-05-30 03:20:24"
873418,"Core","Event Handling",21,"RESOLVED","FIXED","contentEditable elements are not considered clickable by the event fluffing code","2013-08-06 11:28:34"
873503,"Firefox OS","Gaia",21,"RESOLVED","FIXED","[browser-helper] Add more buttons to the fake device layout instead of the developer panel","2013-05-20 12:39:37"
873544,"Firefox OS","Gaia::Dialer",21,"RESOLVED","FIXED","Enhance the dialer splash screen","2013-05-21 03:41:20"
874973,"Firefox OS","General",21,"RESOLVED","FIXED","[MMS] Keyboard not triggered","2013-06-03 13:49:00"
876741,"Firefox OS","General",21,"RESOLVED","FIXED","Scrollbars are not drawn on b2g","2013-11-25 06:47:46"
900513,"Firefox OS","Gaia::System",21,"RESOLVED","FIXED","Make the utility tray home button handling more robust","2013-08-06 04:35:43"
901044,"Firefox OS","Gaia::Homescreen",21,"RESOLVED","FIXED","Everything.me needs additional strings for the search bar","2013-08-14 16:43:30"
902393,"Firefox OS","Gaia::System",21,"RESOLVED","FIXED","[Utility tray] Once the utility tray is pulled down it is not possible to pull it back up","2013-11-20 17:45:24"
902465,"Firefox OS","Gaia::Homescreen",21,"RESOLVED","FIXED","Too many CanvasLayer on e.me results hurt panning","2014-01-15 14:19:03"
902517,"Firefox OS","Gaia::Homescreen",21,"RESOLVED","FIXED","The e.me banner is shown above the dock when a bookmark is added.","2014-01-15 14:18:54"
902897,"Firefox OS","Gaia::Homescreen",21,"RESOLVED","FIXED","Prevent e.me to be scrolled while panning between pages","2014-01-15 14:17:50"
903043,"Firefox OS","Gaia::Homescreen",21,"RESOLVED","FIXED","Fix and enhance e.me integration on the landing page","2014-01-15 14:17:36"
918295,"Firefox OS","Gaia",21,"RESOLVED","FIXED","|APP=... make install-gaia| activate too many targets in the build system","2013-09-25 23:48:14"
920522,"Firefox OS","Gaia::Settings",21,"RESOLVED","FIXED","Remove icc_helper.js from the Settings apps startup path","2014-01-15 14:14:28"
920561,"Firefox OS","Gaia",21,"RESOLVED","FIXED","Ensure LazyLoader.load does not slow down app rendering","2013-11-01 16:48:33"
920623,"Firefox OS","Gaia::Settings",21,"RESOLVED","FIXED","Remove the css animation 'peek' hack in settings","2014-01-15 14:13:48"
921824,"Firefox OS","Gaia",21,"RESOLVED","FIXED","Highlight color is often not visible after a click on an element","2014-01-15 14:13:39"
926535,"Firefox OS","Gaia::System::Window Mgmt",21,"RESOLVED","FIXED","Wait for the app to be fully repainted before starting the warm launch transition","2014-01-02 11:57:28"
926875,"Firefox OS","Gaia::System",21,"RESOLVED","FIXED","Move the iframe.focus call out of the hot path to avoid an expensive reflow","2014-01-29 08:37:46"
928367,"Firefox OS","General",21,"RESOLVED","FIXED","Preload ErrorPage.js in dom/ipc/preload.js","2013-10-20 03:27:44"
928405,"Firefox OS","General",21,"RESOLVED","FIXED","Reset :hover state when the application is sent to the background","2013-10-20 03:27:30"
936225,"Core","Panning and Zooming",21,"RESOLVED","FIXED","pinch-to-zoom not working in webapp on ZTE Open, but works in the browser and as webapp on Android","2014-01-16 04:09:05"
938312,"Firefox OS","Gaia::System::Window Mgmt",21,"RESOLVED","FIXED","Wrong orientation when starting browser in landscape mode","2014-01-05 08:38:19"
938637,"Firefox OS","Gaia::System",21,"RESOLVED","FIXED","Some core value selectors does not have a visible pressed state","2014-01-15 14:08:24"
940036,"Firefox OS","Gaia",21,"RESOLVED","FIXED","3rd party gaia apps should set a meta-viewport tag","2016-06-28 09:58:18"
940420,"Firefox OS","Gaia::System::Window Mgmt",21,"RESOLVED","FIXED","It's nearly impossible to close browser app tabs with edge gestures enabled","2013-12-04 14:44:43"
941024,"Firefox OS","Gaia::System::Window Mgmt",21,"RESOLVED","FIXED","Add a timeout to ensureFullRepaint since screenshoots can take forever","2014-01-15 14:08:06"
941174,"Firefox OS","Gaia::System::Browser Chrome",21,"RESOLVED","FIXED","[User Story] Browser Chrome: Back/Forward","2014-11-25 11:23:20"
941176,"Firefox OS","Gaia::System::Browser Chrome",21,"RESOLVED","FIXED","[User Story] [Meta] Browser Chrome: View title","2015-03-19 16:54:55"
941950,"Firefox OS","Gaia::System",21,"RESOLVED","FIXED","Prevent a click to fire when the home button is pressed on some devices","2014-01-15 14:07:59"
942021,"Firefox OS","General",21,"RESOLVED","FIXED","Reduce the delay blocking events in order to show the highlight","2013-11-26 17:41:14"
942716,"Firefox OS","Gaia",21,"RESOLVED","FIXED","Add a developer menu in the system app","2014-01-15 14:07:48"
942726,"Firefox OS","Gaia",21,"RESOLVED","FIXED","Activate APZ for all Gaia apps for non-user build.","2013-12-20 09:21:38"
942854,"Firefox OS","Gaia::Calendar",21,"RESOLVED","FIXED","[Calendar] Scrolling the week view results into results into overlapping artifacts","2014-03-14 21:08:20"
943831,"Core","Panning and Zooming",21,"RESOLVED","FIXED","Apps can be size incorrectly, ignoring the viewport rules","2014-02-27 15:58:25"
943849,"Firefox OS","General",21,"RESOLVED","FIXED","[Shared] Fixed headers does not follow correctly the rendered view","2013-12-13 13:50:19"
944686,"Firefox OS","Gaia::System",21,"RESOLVED","FIXED","Orientation is wrong when receiving a call while using a landscape mode app","2014-01-15 14:06:47"
945727,"Firefox OS","Gaia::System::Window Mgmt",21,"RESOLVED","FIXED","[Cards View] It's difficult to tap the cross in the cards view","2014-01-15 14:06:20"
946172,"Core","Panning and Zooming",21,"RESOLVED","FIXED","[Dialer] Call screen is broken with APZ turned on","2013-12-12 11:06:42"
946339,"Core","Panning and Zooming",21,"RESOLVED","FIXED","Tap and hold does not highlight the targeted element","2013-12-13 06:46:09"
946955,"Core","Panning and Zooming",21,"RESOLVED","FIXED","Set the default friction of Axis.cpp to 0.002","2014-02-19 13:11:30"
946999,"Core","Panning and Zooming",21,"RESOLVED","FIXED","[Homescreen] With APZ turned on the homescreen is not rendered until you touch the screen in certain conditions","2013-12-13 06:46:20"
948001,"Firefox OS","Gaia::Settings",21,"RESOLVED","FIXED","[Settings] With APZ turned on the wifi panel is sometimes shown instead of the main panel at startup","2014-01-15 14:05:48"
948396,"Firefox OS","Gaia::Calendar",21,"RESOLVED","FIXED","[Calendar] Can not scroll anymore the week/day view once the new event has been opened with APZ turned on","2014-01-13 07:07:25"
949044,"Firefox OS","Gaia::System::Window Mgmt",21,"RESOLVED","FIXED","App dimensions is not correctly resize after minimizing the call screen","2014-01-21 09:23:03"
949404,"Core","Panning and Zooming",21,"RESOLVED","FIXED","[keyboard] With APZ turned on and multiple APZCs the app is not correctly repainted when the keyboard is dismissed","2013-12-18 11:30:00"
950300,"Core","Panning and Zooming",21,"RESOLVED","FIXED","The main panel of the solitary view of ""12 Games in 1"" is pannable while playing","2014-06-23 15:36:50"
950489,"Core","Panning and Zooming",21,"RESOLVED","FIXED","While changing the range of an input type range the page is moving as well","2013-12-20 10:45:46"
951290,"Core","Panning and Zooming",21,"RESOLVED","FIXED","[B2G] [Browser] The first swipe after zooming has no effect","2013-12-19 05:51:36"
951298,"Firefox OS","Gaia::Homescreen",21,"RESOLVED","FIXED","placing 5 icons in the dock and then going in and out of edit mode on the homescreen will chop the 5th icon","2014-01-02 05:58:42"
951321,"Core","Panning and Zooming",21,"RESOLVED","FIXED","[B2G][Messages] Create New Message button gets selected but does not open New Message page","2013-12-19 05:51:30"
951375,"Firefox OS","Gaia::First Time Experience",21,"RESOLVED","FIXED","[FTE] Cannot pan the First time Experience page","2014-01-15 09:13:55"
958650,"Firefox OS","Gaia::Contacts",21,"RESOLVED","FIXED","[B2G][Contacts] Deselect and Select All buttons disappear when user is scrolling contacts list during import","2014-01-15 09:14:08"
959144,"Firefox OS","Gaia::Calendar",21,"RESOLVED","FIXED","Can not scroll calendar app after looking at an event","2014-01-15 09:13:51"
959242,"Core","Panning and Zooming",21,"RESOLVED","FIXED","Make mozbrowser's sendTouchEvent work with APZC enabled iframes","2014-05-09 12:08:26"
960120,"Firefox OS","Gaia::Dialer",21,"RESOLVED","FIXED","[APZC] Can not scroll contacts tab of Dialer app","2014-01-21 06:37:44"
961047,"Core","Panning and Zooming",21,"RESOLVED","FIXED","Ensure all mozbrowser iframes use APZ when APZ is enabled.","2014-03-14 21:03:04"
961769,"Core","Widget: Gonk",21,"RESOLVED","FIXED","Implement event loop responsiveness instrumentation for Gonk","2014-02-10 12:55:44"
962044,"Firefox OS","Gaia::System",21,"RESOLVED","FIXED","Forward event loop lag messages to Gecko","2014-02-06 04:19:20"
963553,"Core","DOM: IndexedDB",21,"RESOLVED","FIXED","Prevent IndexedDBHelper.jsm to throw an error if there is no callbacks","2014-01-25 20:03:07"
963555,"Core","Graphics: Layers",21,"RESOLVED","FIXED","Remove unused mMemoryPressureObserver variable in CompositorChild.h","2014-03-05 06:17:42"
964173,"Firefox OS","Gaia::SMS",21,"RESOLVED","FIXED","[Messages] Remove the css animation 'peek' hack","2014-02-10 13:16:38"
964261,"Core","Panning and Zooming",21,"RESOLVED","FIXED","Declare a widget to events created by TabParent::InjectTouchEvent","2014-02-06 09:15:23"
965805,"Core","Panning and Zooming",21,"RESOLVED","FIXED","Calling nsITabParent::InjectTouchEvent can results into an out of sync TabParent::mEventCaptureDepth","2014-02-17 06:33:02"
966989,"Firefox OS","Gaia::System",21,"RESOLVED","FIXED","Show devtools layers above the keyboard","2014-02-10 12:56:42"
967094,"Firefox OS","Gaia",21,"RESOLVED","FIXED","Expose some prefs related to Tiling","2014-02-05 13:56:03"
968237,"Core","Widget",21,"RESOLVED","FIXED","We should be able to dynamically set the threshold of the event loop lag tracker","2014-02-17 06:33:02"
969827,"Firefox OS","General",21,"RESOLVED","FIXED","Map a preference to a Gaia setting to configure the jank threshold","2014-02-26 02:57:43"
